customer_id,tenure_months,monthly_charges,contract_type,login_count_last_month,support_tickets,days_since_last_login,payment_method,internet_service,online_security,tech_support,streaming_tv,paperless_billing,senior_citizen,total_charges,churned
CUST_00609,12,103.32637005489316,Month-to-Month,53,13,15,Credit Card,DSL,No,No internet service,No internet service,No,0,1293.9735841921142,Yes
CUST_00610,65,126.92247327246692,Month-to-Month,27,13,60,Electronic Check,No,No,No,No,Yes,0,8653.55422697996,Yes
CUST_00611,54,37.228207456440295,Month-to-Month,57,5,67,Credit Card,Fiber Optic,No,No,Yes,Yes,0,1989.5242435086777,Yes
CUST_00612,5,132.06188269544094,Two Year,29,12,79,Credit Card,DSL,No,No internet service,No,No,0,692.7251564619322,Yes
CUST_00613,57,139.95843476674128,One Year,8,11,30,Electronic Check,DSL,No,No,No,Yes,1,7703.141449520813,Yes
CUST_00614,17,83.31804944646166,Month-to-Month,38,7,52,Bank Transfer,Fiber Optic,No,Yes,Yes,No,0,1381.4994622663537,Yes
CUST_00615,47,98.81288190762707,Two Year,30,8,24,Cash,Fiber Optic,No internet service,Yes,No,Yes,0,4453.336094335213,Yes
CUST_00616,23,119.4252741173894,Two Year,57,0,43,Electronic Check,Fiber Optic,Yes,No,Yes,No,0,2684.082867149606,Yes
CUST_00617,14,42.729021543853634,Month-to-Month,20,2,11,Credit Card,Fiber Optic,No,No,Yes,Yes,0,614.2344947956417,Yes
CUST_00618,66,85.33358994024752,One Year,55,10,89,Cash,DSL,No,No,No internet service,Yes,0,5830.784532297121,Yes
CUST_00619,51,71.82619361040071,One Year,46,6,8,Credit Card,Fiber Optic,No,No,No,No,0,3765.2980394610727,Yes
CUST_00620,38,39.028618981092386,One Year,33,5,11,Credit Card,No,Yes,No,No internet service,Yes,1,1502.5257232882666,Yes
CUST_00621,64,67.77947489789909,Month-to-Month,54,6,68,Bank Transfer,DSL,No,No internet service,No,Yes,0,4343.944907929157,Yes
CUST_00622,38,28.862400220114164,Two Year,30,7,53,Credit Card,Fiber Optic,No internet service,No,Yes,Yes,0,1119.6612939115053,Yes
CUST_00623,50,23.355547903433308,One Year,51,5,53,Bank Transfer,Fiber Optic,No,Yes,No,No,0,1155.0291838239793,Yes
CUST_00624,30,37.57161759012696,Month-to-Month,24,2,27,Credit Card,Fiber Optic,No internet service,No internet service,No,Yes,0,1165.6190482923994,Yes
CUST_00625,51,145.2049645065926,Month-to-Month,11,1,55,Bank Transfer,DSL,No internet service,Yes,No internet service,No,0,7536.670484501001,Yes
CUST_00626,63,91.43883966635221,Month-to-Month,0,11,68,Bank Transfer,No,Yes,No,Yes,No,0,5874.595201278741,Yes
CUST_00627,52,145.5568809499186,Month-to-Month,54,6,76,Electronic Check,Fiber Optic,Yes,No internet service,No internet service,No,1,7596.157610979034,Yes
CUST_00628,38,76.22472418291716,One Year,21,11,57,Electronic Check,Fiber Optic,No internet service,No,No internet service,Yes,0,3008.1226166121473,Yes
CUST_00629,30,60.53609730108374,Month-to-Month,39,11,77,Credit Card,DSL,No internet service,No,No,Yes,0,1771.046738398792,Yes
CUST_00630,51,85.79844216923173,Month-to-Month,36,11,74,Bank Transfer,DSL,Yes,No,No internet service,No,1,4323.714085062944,Yes
CUST_00631,5,77.13651952227832,One Year,46,10,41,Bank Transfer,DSL,Yes,No,Yes,Yes,1,396.3907883594709,Yes
CUST_00632,29,33.73640895402671,Month-to-Month,0,0,37,Credit Card,Fiber Optic,Yes,No,No internet service,Yes,0,977.6464436706831,Yes
CUST_00633,4,103.30742090972682,Two Year,0,2,67,Electronic Check,DSL,No internet service,No,No,Yes,1,429.31316200241804,Yes
CUST_00634,10,48.08496372624795,Month-to-Month,56,11,52,Electronic Check,Fiber Optic,Yes,No,Yes,Yes,0,473.4637541249492,Yes
CUST_00635,56,100.54643413671785,Month-to-Month,41,10,32,Credit Card,Fiber Optic,No,No,No internet service,Yes,0,5557.025352439382,Yes
CUST_00636,17,104.52614201175994,Month-to-Month,53,3,70,Bank Transfer,Fiber Optic,No internet service,Yes,No,Yes,0,1846.020603154935,Yes
CUST_00637,17,39.76323090672425,Month-to-Month,41,12,55,Credit Card,Fiber Optic,Yes,No,No,No,1,673.5664483985643,Yes
CUST_00638,69,27.975451524386862,Month-to-Month,20,13,71,Electronic Check,Fiber Optic,No,No,No,Yes,0,1933.4186935962757,Yes
CUST_00639,34,121.49900618889717,One Year,14,0,50,Credit Card,DSL,Yes,No,Yes,Yes,0,4061.881466312013,Yes
CUST_00640,6,79.77405509001161,Two Year,16,4,73,Cash,DSL,No internet service,No,No,Yes,0,467.95476393855284,Yes
CUST_00641,53,27.56129341571185,Month-to-Month,21,9,42,Electronic Check,Fiber Optic,Yes,No,No internet service,Yes,0,1483.5287363719883,Yes
CUST_00642,66,149.33262123206973,One Year,37,2,14,Bank Transfer,Fiber Optic,No,No,Yes,Yes,0,9481.269744030451,Yes
CUST_00643,43,27.511472929527663,One Year,34,1,37,Bank Transfer,DSL,No,No,Yes,No,0,1227.86103667319,Yes
CUST_00644,23,110.35457975161191,Two Year,44,14,14,Cash,Fiber Optic,Yes,No internet service,Yes,No,1,2609.021427380078,Yes
CUST_00645,55,147.87826028424377,Month-to-Month,15,2,4,Bank Transfer,DSL,Yes,Yes,No,Yes,0,7881.780467491535,Yes
CUST_00646,16,51.09341354807033,Month-to-Month,7,7,82,Credit Card,DSL,No,No internet service,No,Yes,0,833.3556428948673,Yes
CUST_00647,8,38.4924179293355,Month-to-Month,46,5,53,Bank Transfer,DSL,Yes,Yes,No,Yes,0,311.0998148742322,Yes
CUST_00648,4,35.78004212491575,One Year,16,12,50,Electronic Check,No,No internet service,Yes,No internet service,No,1,138.60522883023208,Yes
CUST_00649,4,59.42576918378742,Two Year,16,13,9,Electronic Check,DSL,No internet service,No internet service,No,No,0,232.31205429468923,Yes
CUST_00650,56,33.13595543138407,Month-to-Month,53,6,11,Electronic Check,DSL,No,Yes,Yes,No,0,1838.724916884299,Yes
CUST_00651,25,109.98097442023715,Month-to-Month,25,11,3,Electronic Check,DSL,No,No,No internet service,Yes,1,2804.306635927055,Yes
CUST_00652,67,28.097933756908148,Two Year,12,5,17,Electronic Check,DSL,No,No internet service,No,No,0,1908.677097427713,No
CUST_00653,67,86.22487665947266,Two Year,16,5,79,Cash,Fiber Optic,No internet service,No internet service,No,Yes,0,5795.689022810571,Yes
CUST_00654,27,149.570591000887,Two Year,37,11,35,Credit Card,DSL,No,No internet service,No,Yes,0,4146.801030647924,Yes
CUST_00655,32,125.81613503578245,One Year,16,2,24,Bank Transfer,DSL,Yes,Yes,No internet service,No,1,4129.965055471803,Yes
CUST_00656,50,99.97852697003141,Month-to-Month,47,11,86,Electronic Check,Fiber Optic,Yes,No,No,No,0,5057.843271566962,Yes
CUST_00657,61,59.81297070225952,One Year,13,12,75,Electronic Check,DSL,No,Yes,Yes,Yes,0,3753.302162478778,Yes
CUST_00658,51,101.106458717913,One Year,44,13,35,Electronic Check,Fiber Optic,No,No,No,Yes,1,5070.968474008309,Yes
CUST_00659,19,88.51539030851471,Month-to-Month,5,7,66,Credit Card,Fiber Optic,No,No internet service,Yes,Yes,0,1745.9106723901637,Yes
CUST_00660,21,75.3908399057483,One Year,34,11,8,Electronic Check,DSL,Yes,No,Yes,Yes,0,1601.4002905734387,Yes
CUST_00661,5,36.99234897622593,One Year,45,6,60,Electronic Check,Fiber Optic,No,No,No,Yes,0,190.92423668120557,Yes
CUST_00662,42,135.25854798126068,Month-to-Month,13,6,52,Credit Card,DSL,Yes,No,Yes,No,0,5707.149522179335,Yes
CUST_00663,61,78.47200434677193,One Year,46,5,17,Bank Transfer,Fiber Optic,Yes,No,Yes,No,0,4652.014502047976,Yes
CUST_00664,22,45.30092653669946,One Year,7,4,42,Credit Card,Fiber Optic,No,No internet service,Yes,No,0,1000.8470636794578,Yes
CUST_00665,21,67.80871561404766,Two Year,14,9,34,Credit Card,DSL,Yes,Yes,No,No,1,1405.6295475674244,Yes
CUST_00666,70,73.83686782876052,Month-to-Month,53,7,62,Credit Card,Fiber Optic,No,No,No internet service,Yes,0,5270.659719554486,Yes
CUST_00667,1,127.57992642369366,Month-to-Month,26,4,77,Bank Transfer,No,No,No internet service,No internet service,No,0,127.27110379674576,Yes
CUST_00668,5,115.36986947298226,One Year,12,8,3,Bank Transfer,No,No,No,Yes,Yes,0,596.2379925812639,Yes
CUST_00669,12,120.00963617337418,Month-to-Month,48,8,40,Electronic Check,Fiber Optic,No,Yes,No,Yes,0,1465.7601349799684,Yes
CUST_00670,46,21.434064375724137,One Year,30,0,44,Electronic Check,Fiber Optic,Yes,No,No internet service,Yes,0,1004.1624326690749,Yes
CUST_00671,34,74.100019763369,One Year,52,5,49,Electronic Check,DSL,Yes,Yes,Yes,Yes,1,2448.140767668409,Yes
CUST_00672,49,82.57473971259208,Month-to-Month,55,6,78,Credit Card,DSL,No internet service,Yes,No,No,0,4242.097558194131,Yes
CUST_00673,45,22.49499598699737,One Year,34,2,27,Credit Card,Fiber Optic,No,No internet service,No,No,1,1046.8617404912654,Yes
CUST_00674,27,53.775717136854446,One Year,59,6,41,Electronic Check,Fiber Optic,No,No,Yes,Yes,0,1493.9062639879942,Yes
CUST_00675,26,118.83767700587755,Month-to-Month,5,10,79,Credit Card,No,Yes,No internet service,No internet service,No,0,3037.319848747151,Yes
CUST_00676,47,37.82426174476988,Two Year,4,10,75,Cash,Fiber Optic,No,No internet service,No internet service,Yes,0,1784.074684533539,Yes
CUST_00677,56,89.59031708883691,Two Year,21,6,68,Electronic Check,Fiber Optic,No,No,Yes,No,0,4834.990330449554,Yes
CUST_00678,63,47.97624336224088,One Year,57,13,0,Bank Transfer,Fiber Optic,No,Yes,Yes,Yes,0,3034.1327085869857,Yes
CUST_00679,48,21.575700703706126,One Year,48,12,38,Cash,No,No,No,Yes,Yes,0,998.9607331354597,Yes
CUST_00680,61,51.35618948794039,Month-to-Month,22,10,89,Credit Card,Fiber Optic,Yes,Yes,Yes,Yes,0,3149.3428703167306,Yes
CUST_00681,26,146.863588138307,Two Year,24,1,16,Credit Card,Fiber Optic,Yes,No internet service,No,No,0,3875.2420468769656,No
CUST_00682,36,124.19982454478864,One Year,33,6,87,Electronic Check,DSL,No internet service,Yes,No,Yes,0,4422.09817384565,Yes
CUST_00683,1,144.74496376173434,One Year,25,14,34,Bank Transfer,No,No internet service,Yes,Yes,No,0,144.72390160841377,Yes
CUST_00684,8,83.42102571042712,Two Year,46,0,45,Cash,DSL,Yes,No,No internet service,Yes,0,692.4381184125455,Yes
CUST_00685,52,34.265705828075454,Month-to-Month,4,4,41,Credit Card,No,No,Yes,Yes,No,0,1712.069830363745,Yes
CUST_00686,47,91.23473356658009,Two Year,25,8,38,Bank Transfer,Fiber Optic,Yes,Yes,Yes,No,0,4413.12848962679,Yes
CUST_00687,56,79.06905349279492,Month-to-Month,19,6,89,Bank Transfer,Fiber Optic,Yes,No,Yes,Yes,0,4282.081489887086,Yes
CUST_00688,14,129.76642075615007,Month-to-Month,5,6,48,Electronic Check,Fiber Optic,No,Yes,No,Yes,0,1732.5622450152246,Yes
CUST_00689,28,32.750735501951795,Month-to-Month,5,10,61,Credit Card,Fiber Optic,Yes,Yes,No,No,0,888.1871375969896,Yes
CUST_00690,2,83.47134781283117,Two Year,58,12,37,Bank Transfer,DSL,No,No,Yes,No,0,171.36739808475215,Yes
CUST_00691,26,39.50632641021795,Two Year,49,11,22,Electronic Check,No,No,No,Yes,No,0,1017.4193738477767,Yes
CUST_00692,14,62.207870495707795,One Year,17,1,21,Credit Card,Fiber Optic,Yes,No,No internet service,Yes,1,903.3533782364552,Yes
CUST_00693,59,115.85642006041395,One Year,3,7,3,Electronic Check,DSL,Yes,No,No internet service,Yes,0,6852.417694456671,Yes
CUST_00694,56,81.88235681793965,One Year,16,2,48,Bank Transfer,DSL,No internet service,No,Yes,No,0,4366.344085746626,Yes
CUST_00695,7,68.86547706895001,Two Year,56,14,58,Electronic Check,Fiber Optic,Yes,No,Yes,Yes,0,492.5051997614497,Yes
CUST_00696,3,71.2819162141046,Month-to-Month,13,7,72,Electronic Check,Fiber Optic,No,No internet service,No,Yes,0,205.51074509924928,Yes
CUST_00697,23,79.72807989277825,Month-to-Month,13,2,67,Credit Card,Fiber Optic,No,Yes,No,Yes,0,1886.8107073666888,Yes
CUST_00698,18,122.0521506988174,Month-to-Month,12,9,70,Bank Transfer,Fiber Optic,No,No,Yes,No,1,2124.022876884797,Yes
CUST_00699,38,135.97100956223048,One Year,6,6,86,Electronic Check,Fiber Optic,No,No internet service,No internet service,No,0,5087.042081741398,Yes
CUST_00700,15,144.19350924551068,One Year,43,1,1,Bank Transfer,No,Yes,No internet service,No,Yes,0,2219.413105137569,Yes
CUST_00701,64,122.29744021318837,Month-to-Month,54,3,48,Cash,Fiber Optic,Yes,Yes,No,Yes,0,8182.564700261196,Yes
CUST_00702,28,61.00289644724165,Month-to-Month,14,10,87,Bank Transfer,No,Yes,Yes,No,Yes,0,1686.1209766158468,Yes
CUST_00703,39,109.45751179125048,Two Year,18,5,30,Credit Card,DSL,No,No,No internet service,Yes,1,4409.458740955985,Yes
CUST_00704,57,76.88840612720095,Month-to-Month,42,10,39,Bank Transfer,Fiber Optic,No,Yes,No,Yes,0,4247.124556992791,Yes
CUST_00705,17,53.107180865986656,One Year,46,8,47,Cash,DSL,Yes,No internet service,Yes,No,0,930.5549424664503,Yes
CUST_00706,44,129.31330532536992,Two Year,43,4,50,Credit Card,Fiber Optic,Yes,No,Yes,Yes,0,5779.396174751033,Yes
CUST_00707,25,24.99542536510225,Month-to-Month,34,12,42,Electronic Check,No,No,No,No,Yes,0,605.6856172940154,Yes
CUST_00708,17,137.22905897760506,Month-to-Month,16,8,54,Electronic Check,DSL,No,Yes,Yes,No,0,2286.8202699755607,Yes
CUST_00709,13,79.99207040121544,One Year,34,14,87,Bank Transfer,DSL,No internet service,No,No,Yes,1,1001.604883511741,Yes
CUST_00710,25,102.83619198507645,Two Year,18,4,48,Credit Card,No,No,No,No internet service,Yes,0,2540.816732329967,Yes
CUST_00711,68,105.71600988675175,One Year,19,9,89,Electronic Check,DSL,No,No internet service,No,Yes,0,6975.650906641364,Yes
CUST_00712,10,136.36530629184972,Two Year,35,7,79,Credit Card,Fiber Optic,No,Yes,No internet service,Yes,0,1383.2893879707165,Yes
CUST_00713,67,102.76705868173696,Month-to-Month,34,12,56,Electronic Check,Fiber Optic,No internet service,Yes,Yes,No,0,7225.879126604189,Yes
CUST_00714,18,99.81136601880803,One Year,31,12,76,Bank Transfer,No,No internet service,No,No internet service,Yes,0,1708.9319306715468,Yes
CUST_00715,34,28.664765272889696,One Year,57,0,14,Bank Transfer,DSL,No,Yes,No,Yes,0,978.5900725440787,Yes
CUST_00716,8,87.39304285287653,Two Year,47,6,26,Electronic Check,DSL,Yes,No,Yes,No,0,704.2947013161532,Yes
CUST_00717,40,39.52197010621542,Month-to-Month,43,3,67,Bank Transfer,Fiber Optic,Yes,No internet service,No,No,0,1646.3601938626036,Yes
CUST_00718,42,115.86638993379313,Two Year,39,4,79,Bank Transfer,No,No,No,Yes,Yes,1,4869.310806350425,Yes
CUST_00719,41,86.58884970564769,One Year,23,5,63,Bank Transfer,Fiber Optic,No,No internet service,No,Yes,0,3565.6574661275395,Yes
CUST_00720,6,108.42961129708593,Month-to-Month,16,4,29,Bank Transfer,DSL,No,Yes,No,No,0,648.7334623425212,Yes
CUST_00721,52,25.417477078309954,Month-to-Month,6,11,35,Bank Transfer,Fiber Optic,Yes,Yes,Yes,Yes,0,1291.1646864552533,Yes
CUST_00722,26,31.02296208595442,Two Year,42,0,66,Electronic Check,No,No,Yes,No,No,0,770.7864566819479,Yes
CUST_00723,64,113.1220404481487,Month-to-Month,49,11,85,Bank Transfer,No,No internet service,Yes,No,No,0,7173.680480728322,Yes
CUST_00724,59,29.37096367982754,Month-to-Month,0,8,85,Bank Transfer,No,Yes,No internet service,Yes,No,1,1655.3560211852375,Yes
CUST_00725,56,29.26337460948362,Month-to-Month,34,1,48,Electronic Check,DSL,No,Yes,Yes,Yes,0,1647.0234264051414,Yes
CUST_00726,59,21.57410178053537,Two Year,31,8,75,Credit Card,DSL,No,No,No,Yes,0,1248.3429523803497,Yes
CUST_00727,70,144.3451817789324,One Year,35,9,54,Credit Card,Fiber Optic,No internet service,No,No,No,0,10138.115137820045,Yes
CUST_00728,33,115.8760867296709,One Year,12,1,84,Cash,No,No internet service,No internet service,No internet service,Yes,0,3684.0692810646838,Yes
CUST_00729,53,65.92268310526833,Month-to-Month,5,8,55,Electronic Check,DSL,No,Yes,No internet service,Yes,0,3645.0588836856,Yes
CUST_00730,22,58.54962556739518,One Year,57,5,67,Bank Transfer,DSL,No,Yes,No,Yes,1,1338.909718876804,Yes
CUST_00731,21,65.46141986696044,One Year,13,10,43,Electronic Check,No,No internet service,Yes,No,Yes,0,1332.0739529963705,Yes
CUST_00732,70,120.70495905355364,Two Year,36,8,30,Credit Card,DSL,No,No,No,No,0,8317.06777412658,No
CUST_00733,70,105.97817943915388,Two Year,47,12,57,Electronic Check,Fiber Optic,No,Yes,No,Yes,0,7502.666862123404,Yes
CUST_00734,4,44.07542382277083,Month-to-Month,14,5,86,Bank Transfer,Fiber Optic,No,No internet service,Yes,No,0,169.1735745829297,Yes
CUST_00735,62,42.634213593430964,One Year,46,5,52,Bank Transfer,Fiber Optic,Yes,No,Yes,Yes,0,2604.8788460097885,Yes
CUST_00736,62,32.79143446274165,Month-to-Month,3,12,83,Bank Transfer,Fiber Optic,No,No,No,Yes,1,1982.4683488507737,Yes
CUST_00737,24,105.83935356117395,One Year,39,10,78,Credit Card,Fiber Optic,No internet service,No,Yes,Yes,0,2645.691738175124,Yes
CUST_00738,55,119.36844608882568,Month-to-Month,58,13,22,Credit Card,Fiber Optic,No,Yes,No,No,1,6796.697092745353,Yes
CUST_00739,9,54.45603568225052,Month-to-Month,15,1,27,Cash,Fiber Optic,No,No,No internet service,No,0,494.01695828659086,Yes
CUST_00740,3,22.722844934018667,Month-to-Month,27,7,15,Bank Transfer,Fiber Optic,Yes,No internet service,Yes,Yes,0,68.30723279936844,Yes
CUST_00741,31,30.682316771935554,One Year,15,2,36,Bank Transfer,Fiber Optic,No,No internet service,No,No,0,992.1203822672671,Yes
CUST_00742,40,145.82180452985398,Month-to-Month,3,6,20,Credit Card,DSL,Yes,No internet service,No internet service,Yes,0,6085.1017797654185,Yes
CUST_00743,36,58.407821072064635,One Year,44,4,78,Credit Card,DSL,Yes,No internet service,No,No,1,2201.366738541297,Yes
CUST_00744,24,119.99900921895737,Month-to-Month,25,2,16,Electronic Check,DSL,No,Yes,Yes,No,0,2772.086230680134,Yes
CUST_00745,6,101.2062639510543,Month-to-Month,27,0,36,Bank Transfer,DSL,Yes,Yes,Yes,No,0,586.6253782263099,Yes
CUST_00746,66,69.65215315487646,One Year,31,7,76,Bank Transfer,Fiber Optic,No,Yes,No,No,0,4678.288712811802,Yes
CUST_00747,4,46.73934408542216,Month-to-Month,44,2,18,Credit Card,No,No,Yes,No,Yes,0,187.7320244453954,Yes
CUST_00748,6,35.78023436072284,Month-to-Month,1,1,29,Electronic Check,Fiber Optic,No internet service,Yes,Yes,Yes,0,204.34376449897783,Yes
CUST_00749,51,99.95168584505267,One Year,30,0,44,Credit Card,No,No,No,Yes,Yes,0,4874.251176762849,Yes
CUST_00750,62,120.70239148291243,Month-to-Month,2,3,17,Credit Card,Fiber Optic,Yes,No,No internet service,Yes,0,7773.970099343263,Yes
CUST_00751,57,103.70755296034699,Month-to-Month,53,12,77,Bank Transfer,Fiber Optic,Yes,No internet service,No,No,0,6129.382237854158,Yes
CUST_00752,66,88.93927732239058,Month-to-Month,7,7,61,Credit Card,Fiber Optic,No,No,No internet service,Yes,0,5786.210444344064,Yes
CUST_00753,8,25.453659046112715,Two Year,23,12,35,Credit Card,DSL,No,No internet service,No,No,0,211.59220762739923,Yes
CUST_00754,26,145.9035410872699,One Year,14,2,83,Electronic Check,DSL,No,Yes,No internet service,Yes,1,3829.027633441312,Yes
CUST_00755,51,123.8328449150947,One Year,42,13,51,Electronic Check,Fiber Optic,No,Yes,Yes,Yes,0,6508.669040054141,Yes
CUST_00756,45,58.06686477112542,One Year,30,0,18,Electronic Check,No,Yes,No,No,No,1,2594.04658890178,Yes
CUST_00757,44,147.39614281665058,Month-to-Month,8,3,43,Bank Transfer,DSL,No,Yes,Yes,Yes,0,6234.702464366992,Yes
CUST_00758,5,98.24460665272187,Month-to-Month,38,8,6,Credit Card,DSL,No,Yes,No,No,0,487.967553932578,Yes
CUST_00759,70,95.71494556694205,One Year,44,12,43,Credit Card,No,Yes,Yes,No,Yes,0,6671.436857112973,Yes
CUST_00760,26,117.24951332583917,Month-to-Month,1,0,67,Cash,DSL,Yes,Yes,Yes,No,0,3064.017619501747,Yes
CUST_00761,68,125.53007245171788,Month-to-Month,7,11,33,Bank Transfer,No,Yes,No,No internet service,Yes,1,8199.368558464661,Yes
CUST_00762,19,105.34221895309534,Month-to-Month,6,13,65,Electronic Check,Fiber Optic,Yes,No,No internet service,Yes,0,2099.8563491463406,Yes
CUST_00763,20,36.652447027606,Month-to-Month,55,10,68,Credit Card,No,No,No,Yes,No,0,714.2929173087405,Yes
CUST_00764,12,63.97477577928479,Two Year,43,1,54,Bank Transfer,Fiber Optic,Yes,No,No,No,0,744.555258479915,Yes
CUST_00765,47,140.65087324238647,Month-to-Month,50,8,9,Credit Card,Fiber Optic,Yes,No,Yes,Yes,0,6628.309355922066,Yes
CUST_00766,1,49.20002953970075,One Year,38,1,41,Bank Transfer,Fiber Optic,Yes,Yes,No,Yes,0,49.38309389223546,Yes
CUST_00767,14,68.38171309887673,Month-to-Month,41,12,40,Cash,Fiber Optic,No internet service,Yes,No internet service,Yes,0,951.5827579282893,Yes
CUST_00768,64,76.16999478274548,Two Year,56,2,76,Cash,Fiber Optic,No internet service,Yes,Yes,Yes,0,5007.423815644921,No
CUST_00769,38,77.12264866027878,Month-to-Month,15,6,68,Bank Transfer,DSL,Yes,No,No internet service,No,0,2935.5414887755437,Yes
CUST_00770,37,99.68214572428832,Month-to-Month,34,2,9,Bank Transfer,Fiber Optic,No,No,Yes,No,0,3728.6977016753694,Yes
CUST_00771,11,142.599858906812,One Year,29,8,9,Cash,Fiber Optic,Yes,No,No,Yes,0,1603.6952712639973,Yes
CUST_00772,3,51.290052538225645,One Year,9,5,59,Electronic Check,No,No,Yes,No,Yes,0,146.56171136613864,Yes
CUST_00773,33,35.79517891911935,Month-to-Month,37,2,50,Credit Card,Fiber Optic,Yes,No,Yes,No,0,1189.5856841384614,Yes
CUST_00774,6,45.67116368179185,Month-to-Month,17,8,20,Bank Transfer,Fiber Optic,No,No,Yes,Yes,0,284.55494723941734,Yes
CUST_00775,50,135.30023702720504,Month-to-Month,49,0,7,Credit Card,DSL,No,No,No internet service,No,0,6438.5247639893205,Yes
CUST_00776,10,103.95540564517678,Month-to-Month,4,9,64,Bank Transfer,Fiber Optic,No internet service,No,No,Yes,0,1029.6972235899746,Yes
CUST_00777,5,57.16788260109082,Month-to-Month,52,2,77,Bank Transfer,Fiber Optic,Yes,No,Yes,No,0,298.0226734228187,Yes
CUST_00778,23,126.07310206592024,Month-to-Month,28,0,84,Bank Transfer,No,No internet service,No,No,Yes,0,2857.1008034495467,Yes
CUST_00779,10,131.97809952724668,Month-to-Month,38,1,29,Bank Transfer,No,No,No,Yes,No,0,1314.3341039251598,Yes
CUST_00780,44,130.04686402973613,Month-to-Month,59,11,84,Credit Card,DSL,Yes,Yes,Yes,Yes,0,5997.602988798453,Yes
CUST_00781,2,139.46044937314207,One Year,33,7,48,Bank Transfer,No,No,No,No,Yes,1,270.5344127969771,Yes
CUST_00782,13,52.791332622537006,Two Year,42,6,8,Electronic Check,DSL,Yes,Yes,Yes,No,1,656.4513388011102,Yes
CUST_00783,40,118.15545073701618,One Year,44,1,16,Electronic Check,Fiber Optic,Yes,Yes,No internet service,Yes,0,4896.088982393782,No
CUST_00784,2,79.8701346456382,Month-to-Month,22,1,68,Credit Card,Fiber Optic,Yes,No internet service,No,Yes,0,165.626144574253,Yes
CUST_00785,65,129.459811875708,Month-to-Month,4,8,57,Cash,DSL,No,No internet service,No internet service,Yes,1,8391.391583169348,Yes
CUST_00786,63,114.70378803100972,Two Year,29,12,56,Cash,Fiber Optic,No,Yes,No,Yes,0,7236.605231351114,Yes
CUST_00787,17,120.9381680449642,Month-to-Month,5,12,61,Credit Card,DSL,No internet service,No,No internet service,No,0,2124.988928935391,Yes
CUST_00788,9,105.30103889853929,Month-to-Month,55,5,51,Credit Card,DSL,Yes,Yes,No,No,0,970.3178567784903,Yes
CUST_00789,15,43.06574003106189,One Year,57,4,60,Electronic Check,Fiber Optic,No internet service,No,No,Yes,0,630.8150524410919,Yes
CUST_00790,24,90.85349945660198,One Year,45,9,39,Electronic Check,Fiber Optic,Yes,No internet service,No internet service,No,0,2075.14335663247,Yes
CUST_00791,38,148.00706613818608,One Year,43,5,37,Cash,No,No,No internet service,No,Yes,1,5612.851339582401,Yes
CUST_00792,35,141.86044864462548,Month-to-Month,3,8,42,Electronic Check,Fiber Optic,No,No,Yes,No,0,5143.3198251759395,Yes
CUST_00793,49,25.612585653611518,Month-to-Month,28,10,62,Electronic Check,Fiber Optic,Yes,No,No,Yes,0,1304.6946098778067,Yes
CUST_00794,69,41.425926044826824,Two Year,22,6,18,Bank Transfer,Fiber Optic,No internet service,No,No internet service,Yes,0,2988.7960867215975,No
CUST_00795,62,37.12474054909305,Month-to-Month,5,14,49,Credit Card,DSL,No,Yes,No,Yes,0,2389.099271697528,Yes
CUST_00796,60,114.37738829808842,One Year,31,9,32,Credit Card,DSL,No,No internet service,No,Yes,0,6917.574334715847,Yes
CUST_00797,50,126.31209288140286,One Year,41,9,12,Bank Transfer,Fiber Optic,No,No internet service,No,Yes,0,6280.619730598146,Yes
CUST_00798,9,47.756477620387344,One Year,17,13,77,Electronic Check,Fiber Optic,No,No,No internet service,Yes,0,441.62157307396143,Yes
CUST_00799,34,85.76085008373776,Month-to-Month,14,8,61,Bank Transfer,Fiber Optic,No,Yes,Yes,No,1,2985.7977474347445,Yes
CUST_00800,35,129.291393641456,Month-to-Month,39,3,42,Electronic Check,Fiber Optic,No,Yes,No,Yes,0,4542.459437768199,Yes
CUST_00801,1,115.26420081961258,One Year,57,1,48,Credit Card,Fiber Optic,Yes,Yes,Yes,No,0,110.5075627593948,Yes
CUST_00802,40,90.49083671394028,Two Year,31,11,35,Bank Transfer,DSL,No,No internet service,No,Yes,0,3773.859298873415,Yes
CUST_00803,64,96.74519975964047,Two Year,8,7,9,Credit Card,DSL,No internet service,No,No,No,0,6164.203239796364,Yes
CUST_00804,22,86.0868710991164,Month-to-Month,36,3,5,Bank Transfer,No,Yes,Yes,Yes,No,0,1868.0277965610483,Yes
CUST_00805,60,58.681298671446676,Month-to-Month,9,12,56,Electronic Check,Fiber Optic,Yes,No,Yes,No,1,3566.497018370681,Yes
CUST_00806,64,93.4528590716721,Two Year,19,8,0,Electronic Check,No,No,No internet service,No,No,1,6084.955169298977,Yes
CUST_00807,11,109.55508926651179,One Year,5,14,70,Cash,DSL,No,Yes,Yes,No,0,1170.2408097484413,Yes
CUST_00808,14,133.53197906190502,Two Year,47,14,57,Credit Card,No,No,No internet service,Yes,Yes,0,1932.4366619450982,Yes
CUST_00809,60,102.71787601730225,Month-to-Month,55,3,20,Bank Transfer,DSL,Yes,No internet service,No internet service,No,0,6033.609267624002,Yes
CUST_00810,30,118.94579981561054,One Year,58,14,79,Credit Card,DSL,No,No internet service,Yes,Yes,0,3456.57110138669,Yes
